Label,Seed,Trainsize,NumEntities,UniqueEntities,AvgTokens,Lang,Model,F1
POLITIKER,5248,220,90,66,2.311111111111111,Spanish,Large,0.8222222222222223
BEHÖRDE,5248,230,80,42,2.525,Spanish,Large,0.7843137254901961
JOURNALIST,5248,230,3,3,2.0,Spanish,Large,0.0
MEDIEN,5248,230,14,13,1.7857142857142858,Spanish,Large,0.9565217391304348
PARTEI,5248,230,77,30,1.6753246753246753,Spanish,Large,0.84375
POLITIKER,5248,230,93,68,2.2903225806451615,Spanish,Large,0.8205128205128205
BEHÖRDE,5248,240,84,43,2.5238095238095237,Spanish,Large,0.780952380952381
JOURNALIST,5248,240,3,3,2.0,Spanish,Large,0.0
MEDIEN,5248,240,14,13,1.7857142857142858,Spanish,Large,0.9565217391304348
PARTEI,5248,240,79,31,1.7088607594936709,Spanish,Large,0.8923076923076922
POLITIKER,5248,240,102,77,2.392156862745098,Spanish,Large,0.8095238095238095
BEHÖRDE,5248,241,85,43,2.5058823529411764,Spanish,Large,0.7663551401869159
JOURNALIST,5248,241,3,3,2.0,Spanish,Large,0.0
MEDIEN,5248,241,14,13,1.7857142857142858,Spanish,Large,0.9777777777777776
PARTEI,5248,241,79,31,1.7088607594936709,Spanish,Large,0.8787878787878788
POLITIKER,5248,241,102,77,2.392156862745098,Spanish,Large,0.8235294117647058
BEHÖRDE,6274,20,8,7,2.75,Spanish,Large,0.53125
JOURNALIST,6274,20,0,0,0.0,Spanish,Large,1.0
MEDIEN,6274,20,0,0,0.0,Spanish,Large,0.6285714285714286
PARTEI,6274,20,7,5,1.0,Spanish,Large,0.7422680412371134
POLITIKER,6274,20,5,5,2.4,Spanish,Large,0.725
BEHÖRDE,6274,30,9,8,2.7777777777777777,Spanish,Large,0.5454545454545454
JOURNALIST,6274,30,0,0,0.0,Spanish,Large,1.0
MEDIEN,6274,30,0,0,0.0,Spanish,Large,0.5714285714285714
PARTEI,6274,30,11,9,1.6363636363636365,Spanish,Large,0.7647058823529412
POLITIKER,6274,30,12,11,2.25,Spanish,Large,0.7654320987654322
BEHÖRDE,6274,40,12,11,2.5833333333333335,Spanish,Large,0.6451612903225806
JOURNALIST,6274,40,0,0,0.0,Spanish,Large,1.0
MEDIEN,6274,40,0,0,0.0,Spanish,Large,0.6285714285714286
PARTEI,6274,40,13,10,1.6153846153846154,Spanish,Large,0.8085106382978724
POLITIKER,6274,40,18,17,2.3333333333333335,Spanish,Large,0.7951807228915662
BEHÖRDE,6274,50,16,14,2.6875,Spanish,Large,0.7076923076923075
JOURNALIST,6274,50,0,0,0.0,Spanish,Large,1.0
MEDIEN,6274,50,0,0,0.0,Spanish,Large,0.6285714285714286
PARTEI,6274,50,14,10,1.5714285714285714,Spanish,Large,0.7916666666666666
POLITIKER,6274,50,22,21,2.5,Spanish,Large,0.8192771084337349
BEHÖRDE,6274,60,21,17,2.6666666666666665,Spanish,Large,0.6666666666666667
JOURNALIST,6274,60,0,0,0.0,Spanish,Large,0.6666666666666666
MEDIEN,6274,60,0,0,0.0,Spanish,Large,0.5945945945945945
PARTEI,6274,60,17,11,1.8235294117647058,Spanish,Large,0.8210526315789475
POLITIKER,6274,60,24,22,2.4583333333333335,Spanish,Large,0.8095238095238095
BEHÖRDE,6274,70,24,20,2.875,Spanish,Large,0.6567164179104477
JOURNALIST,6274,70,0,0,0.0,Spanish,Large,1.0
MEDIEN,6274,70,0,0,0.0,Spanish,Large,0.7027027027027029
PARTEI,6274,70,23,16,1.7826086956521738,Spanish,Large,0.845360824742268
POLITIKER,6274,70,31,28,2.3548387096774195,Spanish,Large,0.8275862068965517
BEHÖRDE,6274,80,26,20,2.8461538461538463,Spanish,Large,0.634920634920635
JOURNALIST,6274,80,0,0,0.0,Spanish,Large,1.0
MEDIEN,6274,80,0,0,0.0,Spanish,Large,0.7368421052631579
PARTEI,6274,80,28,17,1.6428571428571428,Spanish,Large,0.8631578947368421
POLITIKER,6274,80,31,28,2.3548387096774195,Spanish,Large,0.8470588235294118
BEHÖRDE,6274,90,31,22,2.806451612903226,Spanish,Large,0.7058823529411764
JOURNALIST,6274,90,0,0,0.0,Spanish,Large,0.0
MEDIEN,6274,90,2,2,2.0,Spanish,Large,0.717948717948718
PARTEI,6274,90,28,17,1.6428571428571428,Spanish,Large,0.845360824742268
POLITIKER,6274,90,36,30,2.4166666666666665,Spanish,Large,0.8333333333333333
BEHÖRDE,6274,100,31,22,2.806451612903226,Spanish,Large,0.6666666666666667
JOURNALIST,6274,100,0,0,0.0,Spanish,Large,1.0
MEDIEN,6274,100,3,3,2.0,Spanish,Large,0.6976744186046512
PARTEI,6274,100,30,19,1.6333333333333333,Spanish,Large,0.8695652173913043
POLITIKER,6274,100,40,34,2.5,Spanish,Large,0.8433734939759037
BEHÖRDE,6274,110,34,24,2.764705882352941,Spanish,Large,0.7164179104477612
JOURNALIST,6274,110,0,0,0.0,Spanish,Large,0.0
MEDIEN,6274,110,9,9,1.8888888888888888,Spanish,Large,0.7499999999999999
PARTEI,6274,110,31,20,1.6451612903225807,Spanish,Large,0.8421052631578948
POLITIKER,6274,110,41,34,2.4878048780487805,Spanish,Large,0.8571428571428571
BEHÖRDE,6274,120,40,27,2.9,Spanish,Large,0.6956521739130435
JOURNALIST,6274,120,0,0,0.0,Spanish,Large,0.0
MEDIEN,6274,120,9,9,1.8888888888888888,Spanish,Large,0.761904761904762
PARTEI,6274,120,33,20,1.6666666666666667,Spanish,Large,0.8571428571428571
POLITIKER,6274,120,50,39,2.46,Spanish,Large,0.8470588235294118
BEHÖRDE,6274,130,44,28,2.8181818181818183,Spanish,Large,0.6440677966101694
JOURNALIST,6274,130,0,0,0.0,Spanish,Large,0.0
MEDIEN,6274,130,15,13,1.7333333333333334,Spanish,Large,0.9090909090909092
PARTEI,6274,130,39,22,1.5897435897435896,Spanish,Large,0.8367346938775511
POLITIKER,6274,130,59,48,2.6271186440677967,Spanish,Large,0.8292682926829267
BEHÖRDE,6274,140,51,34,2.9019607843137254,Spanish,Large,0.6666666666666665
JOURNALIST,6274,140,0,0,0.0,Spanish,Large,0.0
MEDIEN,6274,140,15,13,1.7333333333333334,Spanish,Large,0.8181818181818182
PARTEI,6274,140,41,23,1.5853658536585367,Spanish,Large,0.8723404255319148
POLITIKER,6274,140,74,62,2.7027027027027026,Spanish,Large,0.8433734939759037
BEHÖRDE,6274,150,59,36,2.7457627118644066,Spanish,Large,0.6956521739130435
JOURNALIST,6274,150,0,0,0.0,Spanish,Large,0.0
MEDIEN,6274,150,15,13,1.7333333333333334,Spanish,Large,0.9545454545454546
PARTEI,6274,150,43,23,1.558139534883721,Spanish,Large,0.8387096774193548
POLITIKER,6274,150,75,62,2.6933333333333334,Spanish,Large,0.8571428571428571
BEHÖRDE,6274,160,62,37,2.7419354838709675,Spanish,Large,0.676470588235294
JOURNALIST,6274,160,0,0,0.0,Spanish,Large,0.0
MEDIEN,6274,160,15,13,1.7333333333333334,Spanish,Large,0.9545454545454546
PARTEI,6274,160,45,23,1.5333333333333334,Spanish,Large,0.8297872340425532
POLITIKER,6274,160,78,64,2.6538461538461537,Spanish,Large,0.8604651162790696
BEHÖRDE,6274,170,69,38,2.652173913043478,Spanish,Large,0.6666666666666667
JOURNALIST,6274,170,0,0,0.0,Spanish,Large,0.0
MEDIEN,6274,170,15,13,1.7333333333333334,Spanish,Large,0.8837209302325582
PARTEI,6274,170,48,24,1.5416666666666667,Spanish,Large,0.8705882352941177
POLITIKER,6274,170,78,64,2.6538461538461537,Spanish,Large,0.8409090909090908
BEHÖRDE,6274,180,75,41,2.6666666666666665,Spanish,Large,0.7142857142857143
JOURNALIST,6274,180,0,0,0.0,Spanish,Large,0.0
MEDIEN,6274,180,15,13,1.7333333333333334,Spanish,Large,0.9333333333333332
PARTEI,6274,180,51,24,1.5098039215686274,Spanish,Large,0.8131868131868132
POLITIKER,6274,180,79,65,2.6455696202531644,Spanish,Large,0.8372093023255814
BEHÖRDE,6274,190,80,42,2.7,Spanish,Large,0.7042253521126761
JOURNALIST,6274,190,2,2,2.0,Spanish,Large,0.0
MEDIEN,6274,190,15,13,1.7333333333333334,Spanish,Large,0.8
PARTEI,6274,190,54,25,1.4814814814814814,Spanish,Large,0.8478260869565216
POLITIKER,6274,190,81,66,2.6049382716049383,Spanish,Large,0.875
BEHÖRDE,6274,200,88,44,2.659090909090909,Spanish,Large,0.7272727272727273
JOURNALIST,6274,200,2,2,2.0,Spanish,Large,0.0
MEDIEN,6274,200,15,13,1.7333333333333334,Spanish,Large,0.888888888888889
PARTEI,6274,200,54,25,1.4814814814814814,Spanish,Large,0.8222222222222222
POLITIKER,6274,200,84,68,2.5714285714285716,Spanish,Large,0.878048780487805
BEHÖRDE,6274,210,93,45,2.6021505376344085,Spanish,Large,0.7164179104477612
JOURNALIST,6274,210,2,2,2.0,Spanish,Large,0.0
MEDIEN,6274,210,15,13,1.7333333333333334,Spanish,Large,0.7906976744186046
PARTEI,6274,210,56,25,1.4642857142857142,Spanish,Large,0.896551724137931
POLITIKER,6274,210,91,73,2.5824175824175826,Spanish,Large,0.9
BEHÖRDE,6274,220,95,45,2.5789473684210527,Spanish,Large,0.746268656716418
JOURNALIST,6274,220,2,2,2.0,Spanish,Large,0.0
MEDIEN,6274,220,15,13,1.7333333333333334,Spanish,Large,0.8372093023255814
PARTEI,6274,220,66,31,1.696969696969697,Spanish,Large,0.8705882352941177
POLITIKER,6274,220,92,74,2.5760869565217392,Spanish,Large,0.8433734939759037
BEHÖRDE,6274,230,98,45,2.5714285714285716,Spanish,Large,0.742857142857143
JOURNALIST,6274,230,2,2,2.0,Spanish,Large,0.0
MEDIEN,6274,230,15,13,1.7333333333333334,Spanish,Large,0.8636363636363636
PARTEI,6274,230,68,31,1.6764705882352942,Spanish,Large,0.8791208791208791
POLITIKER,6274,230,95,76,2.5789473684210527,Spanish,Large,0.8571428571428571
BEHÖRDE,6274,240,107,46,2.532710280373832,Spanish,Large,0.7142857142857143
JOURNALIST,6274,240,2,2,2.0,Spanish,Large,0.0
MEDIEN,6274,240,15,13,1.7333333333333334,Spanish,Large,0.8636363636363636
PARTEI,6274,240,69,31,1.6666666666666667,Spanish,Large,0.8705882352941177
POLITIKER,6274,240,102,79,2.5392156862745097,Spanish,Large,0.8809523809523809
BEHÖRDE,6274,241,107,46,2.532710280373832,Spanish,Large,0.7647058823529412
JOURNALIST,6274,241,2,2,2.0,Spanish,Large,0.0
MEDIEN,6274,241,15,13,1.7333333333333334,Spanish,Large,0.7441860465116279
PARTEI,6274,241,69,31,1.6666666666666667,Spanish,Large,0.8636363636363636
POLITIKER,6274,241,102,79,2.5392156862745097,Spanish,Large,0.8809523809523809
BEHÖRDE,6378,20,7,6,2.2857142857142856,Spanish,Large,0.7157894736842105
JOURNALIST,6378,20,0,0,0.0,Spanish,Large,0.0
MEDIEN,6378,20,0,0,0.0,Spanish,Large,0.9
PARTEI,6378,20,6,5,1.3333333333333333,Spanish,Large,0.7191011235955056
POLITIKER,6378,20,8,6,2.125,Spanish,Large,0.8115942028985507
BEHÖRDE,6378,30,12,8,2.25,Spanish,Large,0.651685393258427
JOURNALIST,6378,30,0,0,0.0,Spanish,Large,0.4
MEDIEN,6378,30,0,0,0.0,Spanish,Large,0.8571428571428571
PARTEI,6378,30,9,6,1.2222222222222223,Spanish,Large,0.7157894736842104
POLITIKER,6378,30,10,8,3.1,Spanish,Large,0.7397260273972601
BEHÖRDE,6378,40,14,9,2.142857142857143,Spanish,Large,0.6966292134831461
JOURNALIST,6378,40,0,0,0.0,Spanish,Large,0.0
MEDIEN,6378,40,0,0,0.0,Spanish,Large,0.9
PARTEI,6378,40,14,9,1.5,Spanish,Large,0.8045977011494253
POLITIKER,6378,40,11,9,3.0,Spanish,Large,0.7272727272727272
BEHÖRDE,6378,50,20,13,2.4,Spanish,Large,0.6136363636363636
JOURNALIST,6378,50,0,0,0.0,Spanish,Large,0.5
MEDIEN,6378,50,1,1,2.0,Spanish,Large,0.8571428571428571
PARTEI,6378,50,14,9,1.5,Spanish,Large,0.9069767441860463
POLITIKER,6378,50,29,26,2.9310344827586206,Spanish,Large,0.7042253521126761
BEHÖRDE,6378,60,25,16,2.44,Spanish,Large,0.6590909090909091
JOURNALIST,6378,60,0,0,0.0,Spanish,Large,0.6666666666666666
MEDIEN,6378,60,1,1,2.0,Spanish,Large,0.9
PARTEI,6378,60,20,13,1.5,Spanish,Large,0.8351648351648352
POLITIKER,6378,60,38,33,2.736842105263158,Spanish,Large,0.7246376811594203
BEHÖRDE,6378,70,28,18,2.4285714285714284,Spanish,Large,0.7391304347826088
JOURNALIST,6378,70,0,0,0.0,Spanish,Large,0.6666666666666666
MEDIEN,6378,70,1,1,2.0,Spanish,Large,0.9473684210526316
PARTEI,6378,70,21,13,1.4761904761904763,Spanish,Large,0.8636363636363636
POLITIKER,6378,70,39,34,2.717948717948718,Spanish,Large,0.7058823529411765
BEHÖRDE,6378,80,32,19,2.53125,Spanish,Large,0.6947368421052633
JOURNALIST,6378,80,0,0,0.0,Spanish,Large,0.6666666666666666
MEDIEN,6378,80,1,1,2.0,Spanish,Large,0.9473684210526316
PARTEI,6378,80,23,14,1.6956521739130435,Spanish,Large,0.9111111111111112
POLITIKER,6378,80,48,39,2.625,Spanish,Large,0.7837837837837838
BEHÖRDE,6378,90,36,20,2.5555555555555554,Spanish,Large,0.6956521739130435
JOURNALIST,6378,90,0,0,0.0,Spanish,Large,0.0
MEDIEN,6378,90,1,1,2.0,Spanish,Large,0.9473684210526316
PARTEI,6378,90,24,14,1.6666666666666667,Spanish,Large,0.9090909090909092
POLITIKER,6378,90,50,41,2.6,Spanish,Large,0.7826086956521738
BEHÖRDE,6378,100,38,21,2.526315789473684,Spanish,Large,0.7555555555555555
JOURNALIST,6378,100,2,2,2.0,Spanish,Large,0.0
MEDIEN,6378,100,1,1,2.0,Spanish,Large,0.9473684210526316
PARTEI,6378,100,26,16,1.6153846153846154,Spanish,Large,0.9333333333333332
POLITIKER,6378,100,54,44,2.5925925925925926,Spanish,Large,0.7837837837837838
BEHÖRDE,6378,110,40,23,2.7,Spanish,Large,0.7640449438202247
JOURNALIST,6378,110,2,2,2.0,Spanish,Large,0.0
MEDIEN,6378,110,1,1,2.0,Spanish,Large,0.9473684210526316
PARTEI,6378,110,35,18,1.6285714285714286,Spanish,Large,0.9130434782608696
POLITIKER,6378,110,56,45,2.5714285714285716,Spanish,Large,0.8571428571428571
BEHÖRDE,6378,120,42,23,2.6904761904761907,Spanish,Large,0.7526881720430106
JOURNALIST,6378,120,2,2,2.0,Spanish,Large,0.0
MEDIEN,6378,120,1,1,2.0,Spanish,Large,0.9473684210526316
PARTEI,6378,120,37,19,1.5945945945945945,Spanish,Large,0.9555555555555556
POLITIKER,6378,120,57,46,2.543859649122807,Spanish,Large,0.7887323943661971
BEHÖRDE,6378,130,44,25,2.6818181818181817,Spanish,Large,0.7608695652173914
JOURNALIST,6378,130,2,2,2.0,Spanish,Large,0.0
MEDIEN,6378,130,16,16,1.75,Spanish,Large,0.9473684210526316
PARTEI,6378,130,37,19,1.5945945945945945,Spanish,Large,0.9130434782608696
POLITIKER,6378,130,59,48,2.4915254237288136,Spanish,Large,0.8333333333333334
BEHÖRDE,6378,140,48,27,2.6666666666666665,Spanish,Large,0.8131868131868133
JOURNALIST,6378,140,2,2,2.0,Spanish,Large,0.6666666666666666
MEDIEN,6378,140,18,18,1.7777777777777777,Spanish,Large,0.9473684210526316
PARTEI,6378,140,41,20,1.5609756097560976,Spanish,Large,0.8936170212765957
POLITIKER,6378,140,66,53,2.4393939393939394,Spanish,Large,0.8450704225352113
BEHÖRDE,6378,150,52,29,2.5961538461538463,Spanish,Large,0.7912087912087913
JOURNALIST,6378,150,2,2,2.0,Spanish,Large,0.0
MEDIEN,6378,150,18,18,1.7777777777777777,Spanish,Large,0.9473684210526316
PARTEI,6378,150,41,20,1.5609756097560976,Spanish,Large,0.9230769230769232
POLITIKER,6378,150,71,58,2.464788732394366,Spanish,Large,0.8611111111111112
BEHÖRDE,6378,160,60,31,2.6166666666666667,Spanish,Large,0.8
JOURNALIST,6378,160,2,2,2.0,Spanish,Large,0.6666666666666666
MEDIEN,6378,160,18,18,1.7777777777777777,Spanish,Large,1.0
PARTEI,6378,160,43,21,1.5813953488372092,Spanish,Large,0.9032258064516128
POLITIKER,6378,160,73,59,2.4246575342465753,Spanish,Large,0.8450704225352113
BEHÖRDE,6378,170,63,33,2.6825396825396823,Spanish,Large,0.7799999999999999
JOURNALIST,6378,170,2,2,2.0,Spanish,Large,0.0
MEDIEN,6378,170,24,24,1.7083333333333333,Spanish,Large,1.0
PARTEI,6378,170,44,22,1.5681818181818181,Spanish,Large,0.9438202247191012
POLITIKER,6378,170,77,62,2.3896103896103895,Spanish,Large,0.8611111111111112
BEHÖRDE,6378,180,69,35,2.652173913043478,Spanish,Large,0.8043478260869567
JOURNALIST,6378,180,2,2,2.0,Spanish,Large,0.6666666666666666
MEDIEN,6378,180,24,24,1.7083333333333333,Spanish,Large,0.9473684210526316
PARTEI,6378,180,48,25,1.5625,Spanish,Large,0.9032258064516128
POLITIKER,6378,180,79,63,2.4050632911392404,Spanish,Large,0.8421052631578948
BEHÖRDE,6378,190,74,38,2.6216216216216215,Spanish,Large,0.7912087912087913
JOURNALIST,6378,190,2,2,2.0,Spanish,Large,0.0
MEDIEN,6378,190,24,24,1.7083333333333333,Spanish,Large,1.0
PARTEI,6378,190,50,25,1.58,Spanish,Large,0.9010989010989012
POLITIKER,6378,190,85,65,2.458823529411765,Spanish,Large,0.7999999999999999
BEHÖRDE,6378,200,79,38,2.5822784810126582,Spanish,Large,0.8163265306122449
JOURNALIST,6378,200,2,2,2.0,Spanish,Large,0.0
MEDIEN,6378,200,24,24,1.7083333333333333,Spanish,Large,1.0
PARTEI,6378,200,54,25,1.537037037037037,Spanish,Large,0.9032258064516128
POLITIKER,6378,200,91,67,2.4395604395604398,Spanish,Large,0.7714285714285715
BEHÖRDE,6378,210,84,39,2.630952380952381,Spanish,Large,0.8172043010752688
JOURNALIST,6378,210,2,2,2.0,Spanish,Large,0.0
MEDIEN,6378,210,25,24,1.72,Spanish,Large,1.0
PARTEI,6378,210,55,26,1.5454545454545454,Spanish,Large,0.9230769230769232
POLITIKER,6378,210,94,69,2.404255319148936,Spanish,Large,0.8533333333333333
BEHÖRDE,6378,220,85,39,2.611764705882353,Spanish,Large,0.7789473684210527
JOURNALIST,6378,220,2,2,2.0,Spanish,Large,0.0
MEDIEN,6378,220,26,25,1.7307692307692308,Spanish,Large,1.0
PARTEI,6378,220,56,26,1.5357142857142858,Spanish,Large,0.8764044943820225
POLITIKER,6378,220,97,71,2.381443298969072,Spanish,Large,0.8985507246376813
BEHÖRDE,6378,230,90,40,2.6,Spanish,Large,0.8085106382978724
JOURNALIST,6378,230,2,2,2.0,Spanish,Large,0.0
MEDIEN,6378,230,27,26,1.7407407407407407,Spanish,Large,1.0
PARTEI,6378,230,59,27,1.5593220338983051,Spanish,Large,0.9230769230769232
POLITIKER,6378,230,100,72,2.39,Spanish,Large,0.8333333333333334
BEHÖRDE,6378,240,91,40,2.5934065934065935,Spanish,Large,0.7872340425531915
JOURNALIST,6378,240,2,2,2.0,Spanish,Large,0.0
MEDIEN,6378,240,28,27,1.75,Spanish,Large,1.0
PARTEI,6378,240,67,30,1.5970149253731343,Spanish,Large,0.9230769230769232
POLITIKER,6378,240,105,75,2.4380952380952383,Spanish,Large,0.8767123287671232
BEHÖRDE,6378,241,91,40,2.5934065934065935,Spanish,Large,0.8041237113402062
JOURNALIST,6378,241,2,2,2.0,Spanish,Large,0.6666666666666666
MEDIEN,6378,241,28,27,1.75,Spanish,Large,1.0
PARTEI,6378,241,67,30,1.5970149253731343,Spanish,Large,0.9010989010989012
POLITIKER,6378,241,105,75,2.4380952380952383,Spanish,Large,0.8888888888888888
BEHÖRDE,7317,20,5,5,3.4,Spanish,Large,0.4324324324324324
JOURNALIST,7317,20,0,0,0.0,Spanish,Large,1.0
MEDIEN,7317,20,0,0,0.0,Spanish,Large,0.4615384615384615
PARTEI,7317,20,6,5,1.5,Spanish,Large,0.8059701492537314
POLITIKER,7317,20,4,4,4.0,Spanish,Large,0.7472527472527473
BEHÖRDE,7317,30,7,5,3.2857142857142856,Spanish,Large,0.4324324324324324
JOURNALIST,7317,30,0,0,0.0,Spanish,Large,1.0
MEDIEN,7317,30,0,0,0.0,Spanish,Large,0.7692307692307692
PARTEI,7317,30,10,5,1.3,Spanish,Large,0.8059701492537314
POLITIKER,7317,30,8,7,3.0,Spanish,Large,0.7999999999999999
BEHÖRDE,7317,40,14,10,3.0,Spanish,Large,0.48
JOURNALIST,7317,40,0,0,0.0,Spanish,Large,1.0
MEDIEN,7317,40,0,0,0.0,Spanish,Large,0.7692307692307692
PARTEI,7317,40,10,5,1.3,Spanish,Large,0.7647058823529412
POLITIKER,7317,40,11,10,2.909090909090909,Spanish,Large,0.7500000000000001
BEHÖRDE,7317,50,18,14,3.0555555555555554,Spanish,Large,0.5569620253164557
JOURNALIST,7317,50,0,0,0.0,Spanish,Large,1.0
MEDIEN,7317,50,0,0,0.0,Spanish,Large,0.5
PARTEI,7317,50,15,6,1.2666666666666666,Spanish,Large,0.8358208955223881
POLITIKER,7317,50,17,15,2.7058823529411766,Spanish,Large,0.7777777777777778
BEHÖRDE,7317,60,21,15,2.9047619047619047,Spanish,Large,0.65
JOURNALIST,7317,60,1,1,2.0,Spanish,Large,0.8
MEDIEN,7317,60,1,1,2.0,Spanish,Large,0.7142857142857143
PARTEI,7317,60,20,9,1.5,Spanish,Large,0.7941176470588235
POLITIKER,7317,60,19,16,2.5789473684210527,Spanish,Large,0.7826086956521738
BEHÖRDE,7317,70,26,18,2.6923076923076925,Spanish,Large,0.6216216216216217
JOURNALIST,7317,70,1,1,2.0,Spanish,Large,0.8
MEDIEN,7317,70,1,1,2.0,Spanish,Large,0.5333333333333333
PARTEI,7317,70,21,9,1.4761904761904763,Spanish,Large,0.787878787878788
POLITIKER,7317,70,21,17,2.4285714285714284,Spanish,Large,0.7708333333333333
BEHÖRDE,7317,80,32,19,2.59375,Spanish,Large,0.6585365853658537
JOURNALIST,7317,80,1,1,2.0,Spanish,Large,1.0
MEDIEN,7317,80,1,1,2.0,Spanish,Large,0.4615384615384615
PARTEI,7317,80,22,9,1.4545454545454546,Spanish,Large,0.8235294117647058
POLITIKER,7317,80,28,21,2.25,Spanish,Large,0.7676767676767676
BEHÖRDE,7317,90,41,21,2.682926829268293,Spanish,Large,0.5757575757575757
JOURNALIST,7317,90,1,1,2.0,Spanish,Large,1.0
MEDIEN,7317,90,2,2,2.0,Spanish,Large,0.9333333333333332
PARTEI,7317,90,23,9,1.434782608695652,Spanish,Large,0.8571428571428571
POLITIKER,7317,90,30,23,2.3,Spanish,Large,0.7835051546391751
BEHÖRDE,7317,100,46,23,2.5652173913043477,Spanish,Large,0.6753246753246752
JOURNALIST,7317,100,1,1,2.0,Spanish,Large,1.0
MEDIEN,7317,100,2,2,2.0,Spanish,Large,0.4615384615384615
PARTEI,7317,100,23,9,1.434782608695652,Spanish,Large,0.8059701492537314
POLITIKER,7317,100,35,27,2.342857142857143,Spanish,Large,0.8333333333333333
BEHÖRDE,7317,110,49,25,2.510204081632653,Spanish,Large,0.7105263157894737
JOURNALIST,7317,110,1,1,2.0,Spanish,Large,1.0
MEDIEN,7317,110,2,2,2.0,Spanish,Large,0.6153846153846153
PARTEI,7317,110,24,9,1.4166666666666667,Spanish,Large,0.7887323943661971
POLITIKER,7317,110,38,30,2.3947368421052633,Spanish,Large,0.8421052631578948
BEHÖRDE,7317,120,53,26,2.490566037735849,Spanish,Large,0.6506024096385543
JOURNALIST,7317,120,1,1,2.0,Spanish,Large,1.0
MEDIEN,7317,120,3,3,2.0,Spanish,Large,0.6153846153846153
PARTEI,7317,120,24,9,1.4166666666666667,Spanish,Large,0.8529411764705882
POLITIKER,7317,120,42,34,2.4523809523809526,Spanish,Large,0.7865168539325843
BEHÖRDE,7317,130,57,28,2.508771929824561,Spanish,Large,0.725
JOURNALIST,7317,130,1,1,2.0,Spanish,Large,1.0
MEDIEN,7317,130,3,3,2.0,Spanish,Large,0.7692307692307692
PARTEI,7317,130,28,10,1.3571428571428572,Spanish,Large,0.8529411764705882
POLITIKER,7317,130,43,35,2.441860465116279,Spanish,Large,0.7789473684210527
BEHÖRDE,7317,140,61,29,2.4262295081967213,Spanish,Large,0.6506024096385543
JOURNALIST,7317,140,1,1,2.0,Spanish,Large,1.0
MEDIEN,7317,140,3,3,2.0,Spanish,Large,0.7142857142857143
PARTEI,7317,140,28,10,1.3571428571428572,Spanish,Large,0.8484848484848485
POLITIKER,7317,140,46,37,2.5,Spanish,Large,0.8210526315789474
BEHÖRDE,7317,150,66,30,2.409090909090909,Spanish,Large,0.7435897435897436
JOURNALIST,7317,150,1,1,2.0,Spanish,Large,1.0
MEDIEN,7317,150,3,3,2.0,Spanish,Large,0.6666666666666666
PARTEI,7317,150,33,13,1.3333333333333333,Spanish,Large,0.8695652173913043
POLITIKER,7317,150,52,40,2.4038461538461537,Spanish,Large,0.7777777777777778
BEHÖRDE,7317,160,72,34,2.5,Spanish,Large,0.6585365853658537
JOURNALIST,7317,160,1,1,2.0,Spanish,Large,1.0
MEDIEN,7317,160,3,3,2.0,Spanish,Large,0.4285714285714285
PARTEI,7317,160,38,18,1.6578947368421053,Spanish,Large,0.9117647058823528
POLITIKER,7317,160,71,55,2.5211267605633805,Spanish,Large,0.8131868131868133
BEHÖRDE,7317,170,74,36,2.6486486486486487,Spanish,Large,0.6666666666666665
JOURNALIST,7317,170,1,1,2.0,Spanish,Large,1.0
MEDIEN,7317,170,9,8,1.8888888888888888,Spanish,Large,0.8571428571428571
PARTEI,7317,170,45,19,1.5555555555555556,Spanish,Large,0.8115942028985507
POLITIKER,7317,170,74,56,2.5135135135135136,Spanish,Large,0.7777777777777778
BEHÖRDE,7317,180,76,36,2.6184210526315788,Spanish,Large,0.6987951807228915
JOURNALIST,7317,180,1,1,2.0,Spanish,Large,1.0
MEDIEN,7317,180,9,8,1.8888888888888888,Spanish,Large,0.6666666666666666
PARTEI,7317,180,49,21,1.5510204081632653,Spanish,Large,0.861111111111111
POLITIKER,7317,180,75,56,2.493333333333333,Spanish,Large,0.8089887640449439
BEHÖRDE,7317,190,85,39,2.588235294117647,Spanish,Large,0.6987951807228915
JOURNALIST,7317,190,1,1,2.0,Spanish,Large,1.0
MEDIEN,7317,190,9,8,1.8888888888888888,Spanish,Large,0.5714285714285714
PARTEI,7317,190,50,21,1.54,Spanish,Large,0.8985507246376812
POLITIKER,7317,190,79,58,2.481012658227848,Spanish,Large,0.7391304347826088
BEHÖRDE,7317,200,88,40,2.625,Spanish,Large,0.6666666666666667
JOURNALIST,7317,200,1,1,2.0,Spanish,Large,1.0
MEDIEN,7317,200,9,8,1.8888888888888888,Spanish,Large,0.6666666666666666
PARTEI,7317,200,58,24,1.5517241379310345,Spanish,Large,0.9315068493150686
POLITIKER,7317,200,86,64,2.5232558139534884,Spanish,Large,0.7912087912087913
BEHÖRDE,7317,210,91,40,2.5824175824175826,Spanish,Large,0.6341463414634146
JOURNALIST,7317,210,1,1,2.0,Spanish,Large,1.0
MEDIEN,7317,210,24,22,1.7916666666666667,Spanish,Large,0.8571428571428571
PARTEI,7317,210,62,24,1.5161290322580645,Spanish,Large,0.9142857142857144
POLITIKER,7317,210,86,64,2.5232558139534884,Spanish,Large,0.7872340425531915
BEHÖRDE,7317,220,92,40,2.5760869565217392,Spanish,Large,0.6753246753246752
JOURNALIST,7317,220,1,1,2.0,Spanish,Large,1.0
