Trainset,Model,Seed,Trainsize,Test_size,Best_step,Total_steps,OVERALL,RECALL,PRECISION,BEHÖRDE,JOURNALIST,MEDIEN,PARTEI,POLITIKER
Spanish,Base,5248,60,104,255,600,0.7267080745341613,0.6610169491525424,0.8068965517241379,0.6885245901639344,0.0,0.888888888888889,0.7605633802816901,0.674698795180723
Spanish,Base,5248,70,104,463,700,0.7368421052631577,0.7044025157232704,0.7724137931034483,0.7179487179487181,0.0,0.8095238095238095,0.746268656716418,0.7272727272727273
Spanish,Base,5248,80,104,240,800,0.7395498392282958,0.6927710843373494,0.7931034482758621,0.6782608695652174,0.0,0.909090909090909,0.7605633802816901,0.725
Spanish,Base,5248,90,104,368,900,0.7368421052631577,0.7044025157232704,0.7724137931034483,0.7241379310344828,0.0,0.909090909090909,0.7352941176470589,0.6578947368421052
Spanish,Base,5248,100,104,580,1000,0.7333333333333333,0.7096774193548387,0.7586206896551724,0.7008547008547008,0.0,0.8292682926829269,0.8059701492537314,0.6666666666666666
Spanish,Base,5248,110,104,864,1100,0.7353951890034365,0.7328767123287672,0.7379310344827587,0.6727272727272727,0.0,0.7804878048780488,0.875,0.6842105263157895
Spanish,Base,5248,120,104,839,1200,0.780327868852459,0.74375,0.8206896551724138,0.736842105263158,0.0,0.8571428571428571,0.8955223880597014,0.7160493827160495
Spanish,Base,5248,130,104,1196,1300,0.7796610169491527,0.7666666666666667,0.7931034482758621,0.7339449541284404,0.0,0.8372093023255814,0.875,0.7341772151898733
Spanish,Base,5248,140,104,1109,1400,0.7922077922077922,0.7484662576687117,0.8413793103448276,0.7586206896551725,0.0,0.8636363636363636,0.8484848484848486,0.7654320987654322
Spanish,Base,5248,150,104,1065,1500,0.7857142857142857,0.7423312883435583,0.8344827586206897,0.7692307692307693,0.0,0.8571428571428571,0.8787878787878788,0.7073170731707318
Spanish,Base,5248,160,104,1026,1600,0.7947882736156351,0.7530864197530864,0.8413793103448276,0.7543859649122807,0.0,0.909090909090909,0.8823529411764706,0.725
Spanish,Base,5248,170,104,1581,1700,0.805111821086262,0.75,0.8689655172413793,0.7394957983193275,0.0,0.9333333333333332,0.8923076923076922,0.7804878048780488
